transaction_id,date,account_id,client_id,client_name,gender,age,account_type,transaction_type,amount,channel,city,balance_after
TXN00228,2025-01-31,ACC10038,CL1038,Nadine Etoa,F,39,Savings,Debit,216794,Online,Douala,1047835
TXN00229,2025-05-08,ACC10060,CL1060,Clarisse Mballa,F,43,Current,Debit,70568,Mobile,Bamenda,1404484
TXN00230,2025-05-07,ACC10208,CL1208,Clarisse Atangana,F,23,Savings,Credit,435363,Branch,Garoua,1449537
TXN00231,2025-10-23,ACC10272,CL1272,Patrick Nana,M,35,Savings,Credit,75538,Online,Yaoundé,1786620
TXN00232,2025-08-20,ACC10032,CL1032,Chantal Mvondo,F,24,Savings,Credit,197698,ATM,Yaoundé,1092056
TXN00233,2025-09-21,ACC10135,CL1135,Serge Nana,M,21,Current,Debit,212209,Online,Bamenda,33264
TXN00234,2025-09-07,ACC10122,CL1122,Emmanuel Mballa,M,30,Savings,Credit,239391,Online,Yaoundé,637356
TXN00235,2025-08-23,ACC10165,CL1165,Emmanuel Etoa,M,64,Current,Debit,49833,Online,Garoua,189545
TXN00236,2025-07-23,ACC10101,CL1101,Sandrine Nkou,F,52,Savings,Debit,281192,Mobile,Bafoussam,791274
TXN00237,2025-04-19,ACC10129,CL1129,Clarisse Ngono,F,42,Current,Credit,433457,Branch,Garoua,1087893
TXN00238,2025-05-26,ACC10172,CL1172,Patricia Ngono,F,47,Current,Credit,170274,Online,Yaoundé,1511390
TXN00239,2025-09-06,ACC10215,CL1215,Emmanuel Tchoumi,M,30,Savings,Debit,297821,Online,Yaoundé,1372958
TXN00240,2025-02-20,ACC10057,CL1057,Chantal Etoa,F,38,Savings,Debit,25087,Branch,Douala,827161
TXN00241,2025-03-22,ACC10126,CL1126,Franck Tchoumi,M,58,Current,Debit,66136,Branch,Yaoundé,1192341
TXN00242,2025-08-08,ACC10253,CL1253,Blaise Mvondo,M,61,Savings,Credit,1354,Mobile,Douala,183685
TXN00243,2025-03-23,ACC10254,CL1254,Marie Mballa,F,33,Savings,Debit,159264,Online,Yaoundé,1748373
TXN00244,2025-05-09,ACC10264,CL1264,Marie Ngono,F,25,Current,Debit,189971,ATM,Douala,619513
TXN00245,2025-11-29,ACC10021,CL1021,Solange Tchoumi,F,33,Current,Credit,349393,Mobile,Douala,1998494
TXN00246,2025-11-17,ACC10262,CL1262,Patrick Tchoumi,M,48,Savings,Debit,208797,Online,Bafoussam,0
TXN00247,2025-12-02,ACC10155,CL1155,Solange Ngono,F,25,Current,Debit,226040,ATM,Garoua,1056187
TXN00248,2025-04-20,ACC10199,CL1199,Paul Nana,M,34,Current,Debit,1569,Branch,Garoua,999795
TXN00249,2025-10-31,ACC10218,CL1218,Brigitte Tchoumi,F,24,Savings,Debit,70572,Mobile,Bafoussam,630400
TXN00250,2025-01-05,ACC10157,CL1157,Clarisse Etoa,F,45,Current,Credit,5869,Online,Bamenda,1261336
TXN00251,2025-12-22,ACC10095,CL1095,Paul Mballa,M,64,Savings,Debit,222414,Mobile,Bamenda,1497395
TXN00252,2025-04-28,ACC10052,CL1052,Solange Atangana,F,56,Savings,Credit,38134,Branch,Yaoundé,245931
TXN00253,2025-02-22,ACC10040,CL1040,Jean Nana,M,26,Savings,Debit,54701,Online,Douala,1243178
TXN00254,2025-06-03,ACC10184,CL1184,Jean Mvondo,M,46,Savings,Credit,462891,Mobile,Garoua,1541059
TXN00255,2025-03-10,ACC10088,CL1088,Estelle Mvondo,F,41,Current,Credit,406516,Mobile,Bafoussam,1040062
TXN00256,2025-10-16,ACC10085,CL1085,Nadine Mvondo,F,29,Savings,Debit,279139,ATM,Bamenda,1672828
TXN00257,2025-06-29,ACC10148,CL1148,Solange Nkou,F,60,Savings,Debit,231738,Mobile,Yaoundé,1141902
TXN00258,2025-11-12,ACC10291,CL1291,Yvonne Mballa,F,52,Savings,Debit,216854,Branch,Yaoundé,657834
TXN00259,2025-02-21,ACC10248,CL1248,Emmanuel Mballa,M,48,Current,Debit,46449,Mobile,Yaoundé,508050
TXN00260,2025-06-29,ACC10164,CL1164,Serge Mvondo,M,39,Savings,Debit,202343,Branch,Bafoussam,829819
TXN00261,2025-03-13,ACC10203,CL1203,Didier Mbarga,M,43,Savings,Credit,415752,Mobile,Garoua,1059762
TXN00262,2025-02-13,ACC10019,CL1019,Sandrine Mbarga,F,39,Savings,Credit,338966,Mobile,Garoua,1340493
TXN00263,2025-12-20,ACC10275,CL1275,Solange Atangana,F,47,Savings,Credit,409404,ATM,Bamenda,722233
TXN00264,2025-09-23,ACC10126,CL1126,Franck Tchoumi,M,58,Current,Credit,108712,Mobile,Yaoundé,1367189
TXN00265,2025-11-27,ACC10098,CL1098,Nadine Atangana,F,32,Current,Credit,155949,ATM,Bamenda,1497610
TXN00266,2025-07-17,ACC10177,CL1177,Paul Nana,M,34,Savings,Debit,260463,ATM,Bamenda,1494632
TXN00267,2025-11-23,ACC10040,CL1040,Jean Nana,M,26,Savings,Debit,262925,ATM,Douala,1034954
TXN00268,2025-06-12,ACC10293,CL1293,Yvonne Tchoumi,F,62,Current,Debit,190319,Mobile,Garoua,985203
TXN00269,2025-10-19,ACC10036,CL1036,Yvonne Mvondo,F,34,Savings,Credit,452314,Branch,Garoua,847583
TXN00270,2025-12-16,ACC10175,CL1175,Brigitte Etoa,F,28,Savings,Credit,287448,Mobile,Garoua,1727374
TXN00271,2025-02-07,ACC10015,CL1015,Patricia Atangana,F,58,Current,Credit,404894,ATM,Garoua,914842
TXN00272,2025-05-15,ACC10132,CL1132,Franck Nana,M,44,Current,Debit,8231,Mobile,Bamenda,1353346
TXN00273,2025-07-23,ACC10199,CL1199,Paul Nana,M,34,Current,Debit,32703,Online,Garoua,968661
TXN00274,2025-12-26,ACC10228,CL1228,Brigitte Atangana,F,29,Savings,Credit,223075,Branch,Bamenda,922315
TXN00275,2025-10-03,ACC10290,CL1290,Patrick Tchoumi,M,41,Savings,Debit,282314,Mobile,Douala,812624
TXN00276,2025-06-08,ACC10212,CL1212,Solange Mbarga,F,46,Current,Credit,44828,ATM,Bafoussam,559498
TXN00277,2025-10-02,ACC10015,CL1015,Patricia Atangana,F,58,Current,Debit,82462,Online,Garoua,427486
TXN00278,2025-11-21,ACC10068,CL1068,Serge Mballa,M,34,Current,Credit,308461,ATM,Garoua,1333611
TXN00279,2025-08-12,ACC10060,CL1060,Clarisse Mballa,F,43,Current,Credit,367307,Mobile,Bamenda,1842359
TXN00280,2025-02-14,ACC10065,CL1065,Patrick Tchoumi,M,41,Current,Debit,129177,Branch,Yaoundé,984335
TXN00281,2025-11-10,ACC10009,CL1009,Paul Atangana,M,38,Current,Debit,238697,ATM,Garoua,152413
TXN00282,2025-12-03,ACC10090,CL1090,Paul Nkou,M,22,Savings,Credit,350217,Mobile,Douala,2160207
TXN00283,2025-12-29,ACC10242,CL1242,Estelle Atangana,F,26,Savings,Debit,7640,Mobile,Bafoussam,101473
TXN00284,2025-09-12,ACC10064,CL1064,Marie Nana,F,55,Current,Debit,86895,Online,Douala,867601
TXN00285,2025-07-10,ACC10194,CL1194,Lionel Nana,M,34,Current,Credit,88536,Mobile,Douala,608811
TXN00286,2025-03-02,ACC10006,CL1006,Patricia Mballa,F,23,Savings,Credit,385269,ATM,Garoua,2369462
TXN00287,2025-08-08,ACC10235,CL1235,Blaise Tchoumi,M,39,Savings,Credit,424156,Online,Garoua,1594058
TXN00288,2025-12-31,ACC10084,CL1084,Serge Atangana,M,52,Current,Debit,138861,ATM,Yaoundé,616053
TXN00289,2025-09-19,ACC10137,CL1137,Solange Mballa,F,47,Current,Credit,239654,Online,Garoua,800794
TXN00290,2025-10-18,ACC10181,CL1181,Serge Nkou,M,29,Savings,Debit,262939,Mobile,Garoua,1350834
TXN00291,2025-05-11,ACC10121,CL1121,Serge Tchoumi,M,63,Current,Credit,83475,ATM,Douala,374178
TXN00292,2025-09-18,ACC10120,CL1120,Franck Mballa,M,39,Savings,Debit,120749,ATM,Garoua,1370801
TXN00293,2025-05-06,ACC10134,CL1134,Yvonne Mvondo,F,28,Savings,Debit,7442,ATM,Yaoundé,1531080
TXN00294,2025-07-16,ACC10121,CL1121,Serge Tchoumi,M,63,Current,Credit,191828,Mobile,Douala,482531
TXN00295,2025-10-11,ACC10212,CL1212,Solange Mbarga,F,46,Current,Debit,19540,Branch,Bafoussam,495130
TXN00296,2025-05-08,ACC10056,CL1056,Emmanuel Ngono,M,47,Savings,Debit,169716,Branch,Yaoundé,1424971
TXN00297,2025-02-09,ACC10077,CL1077,Blaise Mvondo,M,37,Current,Credit,143217,Online,Douala,1799244
TXN00298,2025-12-11,ACC10114,CL1114,Emmanuel Ngono,M,57,Savings,Debit,264214,ATM,Bafoussam,306280
TXN00299,2025-09-22,ACC10154,CL1154,Yvonne Mballa,F,63,Current,Debit,118013,ATM,Yaoundé,1821960
TXN00300,2025-08-27,ACC10124,CL1124,Chantal Mballa,F,53,Current,Credit,37137,Online,Bamenda,1005183
TXN00301,2025-02-14,ACC10235,CL1235,Blaise Tchoumi,M,39,Savings,Credit,172599,Branch,Garoua,1342501
TXN00302,2025-04-13,ACC10066,CL1066,Chantal Essomba,F,46,Savings,Debit,194419,Online,Bafoussam,257898
TXN00303,2025-11-15,ACC10072,CL1072,Blaise Tchoumi,M,25,Current,Credit,388750,Mobile,Garoua,2297113
TXN00304,2025-10-30,ACC10143,CL1143,Marie Essomba,F,51,Current,Credit,194081,Branch,Garoua,1635937
TXN00305,2025-05-06,ACC10232,CL1232,Serge Mbarga,M,53,Savings,Debit,287554,Mobile,Bamenda,1150612
TXN00306,2025-01-13,ACC10250,CL1250,Arnaud Mvondo,M,23,Current,Debit,215977,Mobile,Garoua,365966
TXN00307,2025-12-22,ACC10082,CL1082,Chantal Tchoumi,F,65,Current,Credit,334416,ATM,Yaoundé,1384715
TXN00308,2025-12-03,ACC10136,CL1136,Paul Mvondo,M,28,Current,Credit,1766,Branch,Douala,1554592
TXN00309,2025-04-16,ACC10145,CL1145,Blaise Mbarga,M,54,Savings,Credit,55499,Mobile,Garoua,1620573
TXN00310,2025-01-31,ACC10162,CL1162,Paul Mballa,M,41,Savings,Credit,258964,Mobile,Garoua,730061
TXN00311,2025-01-23,ACC10164,CL1164,Serge Mvondo,M,39,Savings,Credit,49772,Mobile,Bafoussam,1081934
TXN00312,2025-07-10,ACC10170,CL1170,Jean Nkou,M,40,Savings,Credit,368445,Branch,Garoua,622271
TXN00313,2025-09-16,ACC10223,CL1223,Clarisse Nana,F,62,Savings,Debit,51109,Mobile,Douala,518447
TXN00314,2025-10-31,ACC10220,CL1220,Lionel Tchoumi,M,53,Current,Credit,40232,ATM,Garoua,1307270
TXN00315,2025-03-08,ACC10223,CL1223,Clarisse Nana,F,62,Savings,Credit,348311,Mobile,Douala,917867
TXN00316,2025-06-11,ACC10149,CL1149,Estelle Mbarga,F,48,Savings,Credit,137834,Branch,Yaoundé,1118295
TXN00317,2025-08-20,ACC10222,CL1222,Solange Ngono,F,24,Savings,Credit,167753,Online,Garoua,1918473
TXN00318,2025-04-14,ACC10041,CL1041,Franck Atangana,M,28,Savings,Debit,40157,Mobile,Bamenda,1223924
TXN00319,2025-02-24,ACC10219,CL1219,Yvonne Nkou,F,24,Current,Debit,82479,Mobile,Bafoussam,128437
TXN00320,2025-06-10,ACC10095,CL1095,Paul Mballa,M,64,Savings,Credit,245347,Branch,Bamenda,1965156
TXN00321,2025-07-03,ACC10084,CL1084,Serge Atangana,M,52,Current,Debit,281978,Mobile,Yaoundé,472936
TXN00322,2025-08-26,ACC10252,CL1252,Nadine Nkou,F,43,Current,Credit,162642,Online,Bamenda,1918693
TXN00323,2025-03-22,ACC10265,CL1265,Patricia Nkou,F,59,Current,Debit,48406,Online,Douala,779562
TXN00324,2025-06-17,ACC10121,CL1121,Serge Tchoumi,M,63,Current,Debit,113732,Mobile,Douala,176971
TXN00325,2025-07-02,ACC10287,CL1287,Chantal Ngono,F,44,Savings,Debit,131138,Branch,Bamenda,588096
TXN00326,2025-05-14,ACC10297,CL1297,Emmanuel Mbarga,M,46,Current,Debit,157678,Mobile,Bafoussam,1062180
TXN00327,2025-08-20,ACC10135,CL1135,Serge Nana,M,21,Current,Debit,213017,Mobile,Bamenda,32456
TXN00328,2025-02-22,ACC10053,CL1053,Didier Nkou,M,44,Savings,Debit,243243,Mobile,Bamenda,708085
TXN00329,2025-02-01,ACC10241,CL1241,Blaise Essomba,M,22,Savings,Debit,7268,Mobile,Garoua,874156
TXN00330,2025-07-25,ACC10255,CL1255,Patrick Mballa,M,53,Current,Debit,104878,Online,Garoua,476359
TXN00331,2025-02-08,ACC10013,CL1013,Clarisse Etoa,F,57,Savings,Debit,136696,ATM,Bafoussam,1287858
TXN00332,2025-11-27,ACC10169,CL1169,Paul Mvondo,M,65,Current,Debit,104678,Branch,Bafoussam,190009
TXN00333,2025-06-19,ACC10270,CL1270,Blaise Mbarga,M,64,Current,Debit,49223,ATM,Bafoussam,1488791
TXN00334,2025-01-26,ACC10251,CL1251,Patrick Mbarga,M,43,Savings,Debit,242694,Mobile,Douala,1425261
TXN00335,2025-07-22,ACC10144,CL1144,Blaise Nkou,M,29,Current,Credit,431799,Branch,Bamenda,2305692
TXN00336,2025-12-16,ACC10053,CL1053,Didier Nkou,M,44,Savings,Debit,201660,Branch,Bamenda,749668
TXN00337,2025-04-20,ACC10226,CL1226,Clarisse Essomba,F,27,Current,Debit,186568,Mobile,Bamenda,459331
TXN00338,2025-08-17,ACC10070,CL1070,Serge Nana,M,63,Current,Credit,147724,Mobile,Bamenda,393571
TXN00339,2025-11-28,ACC10189,CL1189,Yvonne Atangana,F,47,Current,Debit,129862,Online,Yaoundé,815126
TXN00340,2025-10-09,ACC10004,CL1004,Emmanuel Atangana,M,42,Savings,Credit,217002,Branch,Bafoussam,718547
TXN00341,2025-05-24,ACC10075,CL1075,Paul Mvondo,M,29,Current,Debit,46991,Branch,Garoua,1586883
TXN00342,2025-04-13,ACC10095,CL1095,Paul Mballa,M,64,Savings,Debit,220799,Mobile,Bamenda,1499010
TXN00343,2025-07-03,ACC10060,CL1060,Clarisse Mballa,F,43,Current,Debit,201539,Branch,Bamenda,1273513
TXN00344,2025-10-17,ACC10051,CL1051,Patrick Ngono,M,61,Savings,Credit,181372,Online,Bafoussam,1785845
TXN00345,2025-04-03,ACC10261,CL1261,Patricia Atangana,F,31,Current,Credit,142786,ATM,Garoua,1130484
TXN00346,2025-04-23,ACC10099,CL1099,Yvonne Atangana,F,58,Current,Credit,314060,ATM,Bafoussam,2150231
TXN00347,2025-08-30,ACC10067,CL1067,Chantal Ngono,F,60,Current,Credit,31718,Online,Bamenda,933319
TXN00348,2025-02-21,ACC10215,CL1215,Emmanuel Tchoumi,M,30,Savings,Debit,84689,Mobile,Yaoundé,1586090
TXN00349,2025-10-01,ACC10081,CL1081,Solange Mvondo,F,47,Savings,Debit,140736,ATM,Yaoundé,1655963
TXN00350,2025-07-01,ACC10162,CL1162,Paul Mballa,M,41,Savings,Debit,204645,Mobile,Garoua,266452
TXN00351,2025-10-31,ACC10279,CL1279,Clarisse Mballa,F,33,Current,Debit,125020,Online,Bamenda,187481
TXN00352,2025-10-30,ACC10085,CL1085,Nadine Mvondo,F,29,Savings,Credit,480188,ATM,Bamenda,2432155
TXN00353,2025-10-18,ACC10212,CL1212,Solange Mbarga,F,46,Current,Credit,497793,Mobile,Bafoussam,1012463
TXN00354,2025-10-05,ACC10225,CL1225,Brigitte Atangana,F,47,Savings,Debit,259068,Online,Bafoussam,1446060
TXN00355,2025-01-20,ACC10110,CL1110,Serge Nkou,M,24,Current,Debit,258129,ATM,Bamenda,1254461
TXN00356,2025-11-05,ACC10106,CL1106,Chantal Nana,F,42,Current,Debit,122961,Mobile,Bafoussam,495191
TXN00357,2025-09-02,ACC10096,CL1096,Patrick Nana,M,48,Savings,Debit,277010,ATM,Bafoussam,834066
TXN00358,2025-11-11,ACC10164,CL1164,Serge Mvondo,M,39,Savings,Credit,482241,Mobile,Bafoussam,1514403
TXN00359,2025-04-01,ACC10180,CL1180,Emmanuel Nkou,M,43,Current,Debit,179655,Online,Douala,0
TXN00360,2025-03-17,ACC10266,CL1266,Yvonne Mbarga,F,57,Current,Debit,12488,Mobile,Douala,872249
TXN00361,2025-07-06,ACC10033,CL1033,Clarisse Etoa,F,33,Current,Debit,276930,ATM,Douala,67053
TXN00362,2025-12-06,ACC10109,CL1109,Serge Etoa,M,44,Current,Credit,370380,Branch,Douala,450051
TXN00363,2025-06-04,ACC10110,CL1110,Serge Nkou,M,24,Current,Debit,177454,Online,Bamenda,1335136
TXN00364,2025-08-12,ACC10128,CL1128,Yvonne Mbarga,F,51,Current,Debit,83577,Branch,Bafoussam,665421
TXN00365,2025-12-29,ACC10030,CL1030,Estelle Nana,F,29,Current,Credit,92332,Online,Bamenda,651934
TXN00366,2025-07-13,ACC10144,CL1144,Blaise Nkou,M,29,Current,Debit,92934,Online,Bamenda,1780959
TXN00367,2025-04-01,ACC10125,CL1125,Lionel Nkou,M,48,Current,Credit,67767,ATM,Bafoussam,172009
TXN00368,2025-10-18,ACC10232,CL1232,Serge Mbarga,M,53,Savings,Credit,447041,ATM,Bamenda,1885207
TXN00369,2025-11-10,ACC10109,CL1109,Serge Etoa,M,44,Current,Debit,167837,Mobile,Douala,0
TXN00370,2025-03-14,ACC10178,CL1178,Patrick Ngono,M,59,Current,Debit,261143,Online,Yaoundé,1589065
TXN00371,2025-06-27,ACC10042,CL1042,Lionel Mbarga,M,47,Current,Debit,125778,Online,Bamenda,471087
TXN00372,2025-12-29,ACC10115,CL1115,Didier Atangana,M,59,Savings,Debit,47517,Online,Bamenda,1629230
TXN00373,2025-05-16,ACC10255,CL1255,Patrick Mballa,M,53,Current,Credit,6974,Mobile,Garoua,588211
TXN00374,2025-06-29,ACC10253,CL1253,Blaise Mvondo,M,61,Savings,Debit,36543,Online,Douala,145788
TXN00375,2025-01-25,ACC10252,CL1252,Nadine Nkou,F,43,Current,Debit,1671,Branch,Bamenda,1754380
TXN00376,2025-08-03,ACC10117,CL1117,Lionel Mbarga,M,34,Current,Credit,385085,Mobile,Douala,1820103
TXN00377,2025-07-13,ACC10061,CL1061,Marie Mbarga,F,37,Current,Credit,259516,Online,Douala,389747
TXN00378,2025-09-03,ACC10181,CL1181,Serge Nkou,M,29,Savings,Credit,54177,Mobile,Garoua,1667950
TXN00379,2025-02-07,ACC10205,CL1205,Jean Etoa,M,40,Savings,Debit,237604,ATM,Douala,1414957
TXN00380,2025-06-13,ACC10152,CL1152,Emmanuel Ngono,M,26,Current,Credit,11526,Online,Bamenda,1361152
TXN00381,2025-06-25,ACC10020,CL1020,Serge Nana,M,32,Savings,Debit,39902,Mobile,Bamenda,1835707
TXN00382,2025-02-08,ACC10073,CL1073,Arnaud Mvondo,M,46,Savings,Credit,85360,ATM,Douala,1511213
TXN00383,2025-11-11,ACC10207,CL1207,Nadine Ngono,F,45,Savings,Credit,312443,Branch,Bamenda,1411569
TXN00384,2025-12-01,ACC10293,CL1293,Yvonne Tchoumi,F,62,Current,Debit,227137,Mobile,Garoua,948385
TXN00385,2025-01-28,ACC10050,CL1050,Brigitte Nkou,F,26,Current,Credit,83367,ATM,Garoua,225823
TXN00386,2025-04-08,ACC10073,CL1073,Arnaud Mvondo,M,46,Savings,Credit,108767,Branch,Douala,1534620
TXN00387,2025-05-25,ACC10005,CL1005,Clarisse Mbarga,F,45,Current,Credit,347343,Online,Yaoundé,2174667
TXN00388,2025-01-26,ACC10097,CL1097,Marie Atangana,F,52,Current,Debit,51287,Branch,Yaoundé,758276
TXN00389,2025-01-28,ACC10086,CL1086,Patricia Tchoumi,F,63,Savings,Credit,81525,Online,Yaoundé,1479468
TXN00390,2025-02-14,ACC10134,CL1134,Yvonne Mvondo,F,28,Savings,Debit,225188,Online,Yaoundé,1313334
TXN00391,2025-02-19,ACC10064,CL1064,Marie Nana,F,55,Current,Credit,105687,ATM,Douala,1060183
TXN00392,2025-11-23,ACC10021,CL1021,Solange Tchoumi,F,33,Current,Debit,90565,Online,Douala,1558536
TXN00393,2025-03-01,ACC10067,CL1067,Chantal Ngono,F,60,Current,Debit,249287,Online,Bamenda,652314
TXN00394,2025-09-08,ACC10048,CL1048,Emmanuel Mballa,M,28,Savings,Credit,247910,Online,Yaoundé,869065
TXN00395,2025-07-18,ACC10202,CL1202,Chantal Mvondo,F,59,Current,Debit,286278,Mobile,Garoua,336594
TXN00396,2025-07-15,ACC10060,CL1060,Clarisse Mballa,F,43,Current,Credit,465253,Online,Bamenda,1940305
TXN00397,2025-01-23,ACC10226,CL1226,Clarisse Essomba,F,27,Current,Debit,234714,Online,Bamenda,411185
TXN00398,2025-05-15,ACC10037,CL1037,Marie Atangana,F,37,Current,Credit,244824,Mobile,Garoua,1181934
TXN00399,2025-02-01,ACC10135,CL1135,Serge Nana,M,21,Current,Credit,296827,Mobile,Bamenda,542300
TXN00400,2025-12-09,ACC10231,CL1231,Patrick Mvondo,M,33,Savings,Debit,45935,Online,Douala,329008
TXN00401,2025-10-29,ACC10119,CL1119,Arnaud Mvondo,M,65,Current,Credit,397601,Mobile,Bamenda,1058416
TXN00402,2025-09-25,ACC10297,CL1297,Emmanuel Mbarga,M,46,Current,Debit,203955,Branch,Bafoussam,1015903
TXN00403,2025-05-01,ACC10050,CL1050,Brigitte Nkou,F,26,Current,Credit,301267,Branch,Garoua,443723
TXN00404,2025-07-22,ACC10097,CL1097,Marie Atangana,F,52,Current,Credit,42395,ATM,Yaoundé,851958
TXN00405,2025-08-18,ACC10222,CL1222,Solange Ngono,F,24,Savings,Debit,64062,Mobile,Garoua,1686658
TXN00406,2025-04-09,ACC10297,CL1297,Emmanuel Mbarga,M,46,Current,Debit,112091,Mobile,Bafoussam,1107767
TXN00407,2025-02-10,ACC10154,CL1154,Yvonne Mballa,F,63,Current,Debit,222970,Branch,Yaoundé,1717003
TXN00408,2025-11-01,ACC10134,CL1134,Yvonne Mvondo,F,28,Savings,Debit,78530,Online,Yaoundé,1459992
TXN00409,2025-02-04,ACC10234,CL1234,Lionel Ngono,M,49,Current,Credit,478523,ATM,Yaoundé,1292514
TXN00410,2025-07-23,ACC10055,CL1055,Paul Essomba,M,56,Savings,Credit,292695,Online,Garoua,2284162
TXN00411,2025-08-23,ACC10249,CL1249,Nadine Mbarga,F,54,Savings,Credit,273466,ATM,Bafoussam,1426692
TXN00412,2025-08-01,ACC10001,CL1001,Didier Mbarga,M,58,Savings,Credit,59992,Mobile,Garoua,172481
TXN00413,2025-10-29,ACC10249,CL1249,Nadine Mbarga,F,54,Savings,Debit,298058,ATM,Bafoussam,855168
TXN00414,2025-02-21,ACC10117,CL1117,Lionel Mbarga,M,34,Current,Debit,296008,Online,Douala,1139010
TXN00415,2025-07-30,ACC10165,CL1165,Emmanuel Etoa,M,64,Current,Credit,461269,Online,Garoua,700647
TXN00416,2025-09-06,ACC10078,CL1078,Estelle Mballa,F,49,Current,Credit,344297,Branch,Yaoundé,886065
TXN00417,2025-05-22,ACC10279,CL1279,Clarisse Mballa,F,33,Current,Debit,91282,Branch,Bamenda,221219
TXN00418,2025-01-20,ACC10263,CL1263,Sandrine Nana,F,64,Savings,Debit,211616,Branch,Douala,137814
TXN00419,2025-05-02,ACC10095,CL1095,Paul Mballa,M,64,Savings,Credit,363028,ATM,Bamenda,2082837
TXN00420,2025-05-18,ACC10103,CL1103,Didier Etoa,M,26,Current,Credit,483782,Online,Douala,1558404
TXN00421,2025-06-05,ACC10234,CL1234,Lionel Ngono,M,49,Current,Debit,178139,Online,Yaoundé,635852
TXN00422,2025-09-09,ACC10107,CL1107,Brigitte Etoa,F,28,Current,Credit,442894,ATM,Douala,743618
TXN00423,2025-06-03,ACC10043,CL1043,Patrick Etoa,M,37,Savings,Debit,71456,Branch,Garoua,1387180
TXN00424,2025-08-02,ACC10029,CL1029,Jean Essomba,M,25,Savings,Credit,142253,ATM,Bamenda,776262
TXN00425,2025-04-19,ACC10212,CL1212,Solange Mbarga,F,46,Current,Debit,232586,Branch,Bafoussam,282084
TXN00426,2025-09-22,ACC10207,CL1207,Nadine Ngono,F,45,Savings,Credit,399193,Online,Bamenda,1498319
TXN00427,2025-03-23,ACC10108,CL1108,Franck Etoa,M,51,Current,Debit,271149,ATM,Bafoussam,0
TXN00428,2025-09-17,ACC10275,CL1275,Solange Atangana,F,47,Savings,Credit,373018,Branch,Bamenda,685847
TXN00429,2025-10-19,ACC10005,CL1005,Clarisse Mbarga,F,45,Current,Debit,275876,ATM,Yaoundé,1551448
TXN00430,2025-04-13,ACC10029,CL1029,Jean Essomba,M,25,Savings,Debit,102063,ATM,Bamenda,531946
TXN00431,2025-08-22,ACC10080,CL1080,Arnaud Ngono,M,34,Current,Debit,18338,ATM,Yaoundé,886459
TXN00432,2025-04-12,ACC10056,CL1056,Emmanuel Ngono,M,47,Savings,Credit,370431,Online,Yaoundé,1965118
TXN00433,2025-08-26,ACC10097,CL1097,Marie Atangana,F,52,Current,Credit,432754,Branch,Yaoundé,1242317
TXN00434,2025-05-04,ACC10043,CL1043,Patrick Etoa,M,37,Savings,Debit,17023,Online,Garoua,1441613
TXN00435,2025-08-17,ACC10241,CL1241,Blaise Essomba,M,22,Savings,Credit,312449,Mobile,Garoua,1193873
TXN00436,2025-10-10,ACC10229,CL1229,Sandrine Ngono,F,63,Savings,Credit,308694,Online,Bamenda,1713506
TXN00437,2025-05-13,ACC10215,CL1215,Emmanuel Tchoumi,M,30,Savings,Credit,86728,ATM,Yaoundé,1757507
TXN00438,2025-07-17,ACC10133,CL1133,Marie Etoa,F,38,Savings,Credit,15391,ATM,Bamenda,2010861
TXN00439,2025-04-24,ACC10034,CL1034,Nadine Mballa,F,50,Savings,Debit,113364,Mobile,Douala,865948
TXN00440,2025-11-30,ACC10173,CL1173,Brigitte Nkou,F,65,Savings,Debit,142077,Branch,Bafoussam,837764
TXN00441,2025-08-31,ACC10226,CL1226,Clarisse Essomba,F,27,Current,Debit,5665,Mobile,Bamenda,640234
TXN00442,2025-04-25,ACC10066,CL1066,Chantal Essomba,F,46,Savings,Debit,5437,Online,Bafoussam,446880
TXN00443,2025-12-30,ACC10291,CL1291,Yvonne Mballa,F,52,Savings,Credit,374681,Online,Yaoundé,1249369
TXN00444,2025-07-12,ACC10103,CL1103,Didier Etoa,M,26,Current,Credit,470490,Online,Douala,1545112
TXN00445,2025-04-22,ACC10136,CL1136,Paul Mvondo,M,28,Current,Credit,133119,Branch,Douala,1685945
TXN00446,2025-09-24,ACC10146,CL1146,Arnaud Ngono,M,25,Current,Credit,356045,Branch,Garoua,1116059
TXN00447,2025-09-19,ACC10225,CL1225,Brigitte Atangana,F,47,Savings,Debit,4852,Online,Bafoussam,1700276
TXN00448,2025-12-17,ACC10054,CL1054,Jean Mballa,M,44,Current,Credit,157487,ATM,Yaoundé,648049
TXN00449,2025-06-22,ACC10106,CL1106,Chantal Nana,F,42,Current,Credit,34469,Online,Bafoussam,652621
TXN00450,2025-05-22,ACC10063,CL1063,Arnaud Tchoumi,M,33,Savings,Credit,452669,Online,Bafoussam,1989099
TXN00451,2025-03-18,ACC10299,CL1299,Jean Nkou,M,29,Current,Credit,99754,Mobile,Bafoussam,1238873
TXN00452,2025-12-05,ACC10208,CL1208,Clarisse Atangana,F,23,Savings,Debit,212863,Online,Garoua,801311
TXN00453,2025-12-02,ACC10100,CL1100,Paul Mballa,M,49,Current,Debit,14345,Branch,Douala,1230716
TXN00454,2025-08-03,ACC10018,CL1018,Solange Mballa,F,56,Savings,Credit,137014,Branch,Yaoundé,1616664
TXN00455,2025-01-19,ACC10054,CL1054,Jean Mballa,M,44,Current,Credit,387259,Mobile,Yaoundé,877821
